Education,JoiningYear,City,Projects_Completed,Age,Gender,EverBenched,Experience,LeaveOrNot,salary
Bachelors,2018,Bangalore,3,40,Male,No,4,1,7680
Bachelors,2012,New Delhi,3,38,Female,No,1,0,6000
Bachelors,2014,Bangalore,3,22,Male,No,0,0,6000
Bachelors,2018,Bangalore,3,24,Male,No,2,1,8880
Bachelors,2012,Bangalore,3,37,Male,No,5,0,6240
Bachelors,2018,Pune,3,40,Male,No,3,1,6360
Bachelors,2018,Bangalore,3,32,Male,Yes,0,1,11175
Bachelors,2012,New Delhi,3,28,Female,No,1,0,8880
Bachelors,2016,Pune,3,29,Male,Yes,5,0,13200
Bachelors,2013,Pune,3,25,Male,No,3,0,7700
PHD,2013,Bangalore,3,35,Male,No,3,1,6000
Bachelors,2015,Bangalore,3,28,Male,No,0,1,12090
Bachelors,2012,Bangalore,3,39,Male,No,3,0,4000
Bachelors,2012,Pune,1,35,Male,No,1,0,6000
Bachelors,2017,Bangalore,3,37,Male,No,2,0,5020
Masters,2018,Pune,3,40,Female,No,2,1,6600
Bachelors,2018,Bangalore,3,23,Male,No,1,1,4040
Bachelors,2013,Pune,3,32,Male,No,2,0,4260
PHD,2018,New Delhi,3,37,Male,No,3,1,6420
Bachelors,2015,Bangalore,3,23,Female,No,1,0,6500
Bachelors,2014,Pune,3,26,Male,No,4,0,5700
Bachelors,2017,Bangalore,3,36,Female,No,3,1,6000
Bachelors,2013,Bangalore,3,40,Female,No,3,0,6000
Bachelors,2015,New Delhi,3,22,Male,No,0,0,4000
Bachelors,2015,Bangalore,3,30,Male,No,0,0,10500
Bachelors,2014,Bangalore,3,30,Male,No,1,0,6000
Bachelors,2015,Pune,1,34,Female,No,3,1,3760
Bachelors,2018,Bangalore,3,27,Male,No,5,1,8250
Bachelors,2013,Bangalore,1,27,Female,No,5,0,6670
Bachelors,2017,Pune,2,27,Female,No,5,1,3960
Bachelors,2015,Bangalore,3,35,Female,No,1,1,7410
Bachelors,2014,New Delhi,3,33,Female,Yes,4,0,8580
Bachelors,2012,Bangalore,3,37,Male,No,4,0,5000
Bachelors,2014,New Delhi,3,40,Female,No,3,0,6750
Bachelors,2015,Pune,2,25,Female,No,3,1,4800
Bachelors,2017,Pune,2,34,Male,No,2,0,7200
Bachelors,2017,New Delhi,3,40,Male,No,1,0,6000
Masters,2018,New Delhi,3,34,Male,No,2,1,4100
Bachelors,2013,Pune,3,33,Male,No,5,0,9000
Bachelors,2016,Bangalore,3,22,Female,No,0,0,6400
Bachelors,2015,Pune,2,36,Female,No,1,1,6600
Bachelors,2012,Bangalore,3,38,Male,No,2,1,6000
Bachelors,2013,Pune,3,25,Female,No,3,0,6600
Bachelors,2017,Bangalore,3,37,Male,No,3,1,5500
Bachelors,2016,Bangalore,3,25,Female,No,3,0,5500
Bachelors,2015,Pune,2,40,Female,Yes,0,1,6350
Bachelors,2013,Bangalore,3,26,Female,No,4,0,5500
Masters,2015,Pune,1,23,Female,No,1,0,4500
Bachelors,2014,Bangalore,3,22,Male,No,0,1,5450
Masters,2017,New Delhi,2,34,Male,Yes,2,0,6420
Masters,2017,New Delhi,3,35,Female,No,2,0,3240
Bachelors,2014,Pune,3,23,Male,No,1,0,6615
Bachelors,2015,Bangalore,3,29,Male,No,2,1,6600
Bachelors,2015,Pune,3,32,Female,No,1,0,8372
Bachelors,2015,Bangalore,3,26,Male,No,4,0,4300
Bachelors,2014,Bangalore,3,28,Male,No,3,0,9620
Masters,2015,Pune,2,24,Female,No,2,0,6800
Bachelors,2017,Bangalore,3,33,Male,No,4,0,8000
PHD,2016,New Delhi,3,22,Male,No,0,0,6900
Masters,2015,Pune,2,39,Female,No,2,0,3700
Masters,2018,New Delhi,3,30,Female,Yes,2,1,6420
Bachelors,2014,Bangalore,3,38,Female,No,5,1,7020
Bachelors,2012,New Delhi,3,36,Female,No,4,0,6540
Bachelors,2012,Pune,2,38,Male,No,5,0,7231
Bachelors,2013,Bangalore,3,24,Male,Yes,2,0,6254
Bachelors,2016,Bangalore,3,28,Male,No,1,0,7320
Bachelors,2015,Bangalore,3,35,Female,No,0,1,6525
Bachelors,2013,New Delhi,3,23,Female,No,1,0,15600
Masters,2017,New Delhi,2,23,Female,No,1,1,7160
Bachelors,2013,Bangalore,3,37,Male,No,5,0,6500
Masters,2016,New Delhi,3,24,Male,No,2,1,5500
Bachelors,2014,Pune,3,33,Male,Yes,4,0,11460
Bachelors,2015,Bangalore,3,38,Female,No,5,0,4800
Bachelors,2015,Pune,3,40,Male,Yes,0,0,5828
Bachelors,2014,Bangalore,3,34,Male,No,4,0,5200
Masters,2017,New Delhi,2,26,Male,No,4,0,4800
Bachelors,2016,Pune,3,25,Male,No,3,0,7000
Bachelors,2016,Pune,3,24,Female,No,2,0,6000
Bachelors,2018,Bangalore,3,35,Male,Yes,5,1,5400
PHD,2013,New Delhi,3,27,Male,No,5,0,4640
Masters,2013,New Delhi,3,30,Female,No,3,0,5000
Bachelors,2015,Bangalore,3,26,Female,No,4,1,6360
Bachelors,2017,Bangalore,3,40,Male,No,0,0,5800
Masters,2017,Pune,2,27,Female,No,5,1,6660
Bachelors,2016,Pune,3,38,Male,Yes,0,0,10500
Bachelors,2014,New Delhi,3,34,Female,No,5,0,4800
Masters,2017,Pune,2,24,Male,No,2,0,4700
Bachelors,2016,Bangalore,3,38,Male,No,4,0,5000
Bachelors,2014,Pune,1,37,Male,No,1,0,10500
Bachelors,2015,Bangalore,3,22,Male,No,0,0,5500
Bachelors,2014,New Delhi,3,29,Female,No,2,1,6360
Bachelors,2014,Pune,1,37,Female,No,4,1,6600
Bachelors,2016,Pune,3,23,Male,No,1,0,5136
Bachelors,2012,New Delhi,3,34,Female,No,2,0,4400
Bachelors,2017,Bangalore,3,28,Male,No,2,0,5400
Bachelors,2012,Pune,3,24,Male,Yes,2,0,3300
Masters,2017,Bangalore,2,35,Female,No,0,0,3650
Bachelors,2015,Bangalore,3,30,Male,No,2,0,6100
Bachelors,2018,Bangalore,3,33,Male,No,4,1,6900
Bachelors,2015,Bangalore,3,27,Female,No,5,0,2817
Bachelors,2016,Bangalore,3,32,Male,No,4,0,7980
Bachelors,2014,Pune,3,36,Female,No,5,0,3150
Bachelors,2012,Bangalore,3,26,Male,Yes,4,0,6210
Bachelors,2012,Bangalore,1,35,Male,No,4,0,6100
PHD,2012,New Delhi,3,25,Male,No,3,0,6600
Masters,2013,Bangalore,2,29,Male,No,1,1,6825
Bachelors,2012,Bangalore,3,36,Female,No,3,0,6710
Bachelors,2013,Bangalore,3,30,Male,No,1,0,6450
Bachelors,2017,Pune,2,37,Female,No,4,1,7800
Bachelors,2016,Bangalore,3,40,Male,No,0,1,4600
Bachelors,2012,Bangalore,3,24,Male,No,2,0,4260
Bachelors,2012,Bangalore,3,32,Male,No,4,0,6540
Bachelors,2018,Pune,3,34,Male,No,0,1,5500
Bachelors,2014,Pune,3,29,Male,No,3,0,10269
Bachelors,2012,Bangalore,3,23,Female,No,1,1,8400
Bachelors,2017,Pune,3,23,Male,No,1,0,5300
Bachelors,2013,Bangalore,3,25,Female,No,3,0,3800
Bachelors,2012,New Delhi,1,31,Female,No,3,0,9800
Masters,2017,New Delhi,2,23,Male,No,1,1,8520
Bachelors,2014,Bangalore,3,27,Male,No,5,0,6050
PHD,2015,New Delhi,2,39,Female,No,5,0,7085
Bachelors,2016,Bangalore,3,33,Female,No,1,1,3180
Bachelors,2013,Bangalore,3,23,Male,No,1,0,4500
Masters,2017,New Delhi,2,34,Female,No,4,0,7200
Bachelors,2015,Pune,2,37,Female,No,1,1,3410
Bachelors,2012,Bangalore,3,23,Male,No,1,0,7980
Bachelors,2017,New Delhi,3,27,Male,No,5,0,3000
Masters,2017,Pune,2,38,Female,No,2,0,3000
Bachelors,2014,Bangalore,3,27,Female,No,5,0,11410
Bachelors,2016,Bangalore,3,22,Male,No,0,0,6100
Masters,2015,Pune,2,26,Female,No,4,1,5720
Bachelors,2012,Bangalore,3,40,Male,No,3,0,3540
Bachelors,2016,Bangalore,3,33,Female,No,3,0,7600
Bachelors,2014,Bangalore,3,31,Male,No,0,0,10700
Bachelors,2017,Pune,3,33,Male,No,4,0,6600
Bachelors,2015,New Delhi,3,30,Male,No,5,0,4800
Bachelors,2015,New Delhi,3,33,Female,No,5,1,8150
Masters,2017,New Delhi,3,33,Female,No,0,1,4410
Bachelors,2016,Pune,3,22,Male,No,0,0,7686
Bachelors,2012,Pune,3,28,Male,No,2,0,2800
Bachelors,2013,Bangalore,3,36,Male,No,4,0,5948
Bachelors,2017,New Delhi,2,36,Female,No,1,0,4200
Bachelors,2014,Pune,3,31,Female,No,2,0,4520
Bachelors,2013,Bangalore,2,25,Male,No,3,1,4095
Bachelors,2012,Pune,1,31,Male,No,4,0,4120
Masters,2015,Pune,2,39,Female,No,0,0,5400
Masters,2015,Bangalore,3,26,Male,No,4,1,4770
Bachelors,2017,Bangalore,2,25,Female,No,3,1,6300
Bachelors,2013,Bangalore,3,26,Male,No,4,0,5800
Bachelors,2013,New Delhi,3,35,Female,No,0,0,3000
Bachelors,2013,Pune,2,28,Male,No,5,0,2970
Bachelors,2012,Bangalore,3,32,Female,No,0,0,6720
Masters,2017,New Delhi,2,22,Male,No,0,1,4646
Bachelors,2014,Pune,3,36,Female,No,5,1,12900
Bachelors,2015,Bangalore,3,38,Male,No,1,0,3420
Bachelors,2014,Bangalore,3,39,Female,No,1,0,4995
Masters,2017,New Delhi,2,25,Female,No,3,1,4350
Bachelors,2016,Pune,3,27,Male,No,5,0,4160
Masters,2014,Pune,3,38,Male,Yes,2,0,6040
Bachelors,2012,New Delhi,3,22,Female,No,0,0,6862
Bachelors,2013,Bangalore,3,33,Male,No,2,0,4815
Bachelors,2013,Pune,3,24,Male,No,2,0,7000
Bachelors,2014,Bangalore,3,37,Male,No,5,0,8100
Bachelors,2018,Pune,3,28,Male,Yes,0,1,3420
Masters,2017,Pune,3,32,Male,Yes,2,0,9166
PHD,2016,New Delhi,3,33,Male,No,0,1,6321
Bachelors,2014,New Delhi,3,32,Male,No,5,0,10240
Bachelors,2017,Bangalore,3,24,Male,No,2,1,6440
Bachelors,2016,Bangalore,3,27,Male,Yes,5,0,5170
Bachelors,2012,Pune,2,35,Female,No,2,1,6000
PHD,2013,Bangalore,3,40,Male,No,1,0,3630
Bachelors,2017,New Delhi,2,34,Female,No,4,0,9667
Bachelors,2016,New Delhi,3,39,Female,No,0,0,5400
Bachelors,2014,Pune,3,26,Male,No,4,0,4320
Masters,2015,Pune,2,29,Female,No,2,0,3745
Bachelors,2013,Bangalore,3,29,Male,No,4,0,4160
Bachelors,2015,Pune,2,23,Female,Yes,1,1,3880
Bachelors,2015,Pune,3,32,Male,No,0,0,5680
Bachelors,2014,Pune,3,28,Male,Yes,4,0,2870
Masters,2013,New Delhi,2,32,Male,Yes,2,1,5010
Bachelors,2012,New Delhi,3,32,Female,No,0,0,4510
Bachelors,2013,Bangalore,3,38,Male,No,0,0,4000
PHD,2017,Pune,3,30,Male,No,5,0,3840
PHD,2015,New Delhi,3,31,Male,No,3,0,3760
Bachelors,2012,Bangalore,3,25,Male,No,3,1,3640
Bachelors,2013,Bangalore,3,37,Female,No,4,0,2550
Masters,2017,New Delhi,2,27,Male,No,5,1,5320
Bachelors,2013,New Delhi,3,25,Female,No,3,0,5360
Bachelors,2015,Pune,2,22,Female,No,0,1,3520
Bachelors,2018,Bangalore,3,38,Male,No,2,1,8400
Bachelors,2015,New Delhi,3,22,Male,No,0,0,4100
Bachelors,2017,Pune,3,38,Male,No,2,0,4990
PHD,2015,New Delhi,1,38,Male,No,5,0,3510
Bachelors,2016,New Delhi,2,26,Female,No,4,1,3450
Masters,2017,New Delhi,2,31,Male,No,4,0,9860
Masters,2014,New Delhi,3,28,Male,No,5,0,3520
PHD,2017,New Delhi,3,34,Female,No,3,0,4510
Masters,2013,Bangalore,3,31,Male,No,2,0,5885
Bachelors,2014,New Delhi,3,26,Female,No,4,0,4000
Bachelors,2013,Pune,3,40,Female,No,1,1,8250
Bachelors,2016,Bangalore,3,31,Male,No,0,0,4040
Bachelors,2013,Bangalore,3,26,Female,No,4,0,6360
Bachelors,2018,Pune,3,32,Female,No,1,1,3162
Bachelors,2012,Bangalore,3,33,Female,No,5,0,3510
Bachelors,2017,Bangalore,3,25,Male,No,3,0,3750
Bachelors,2017,Bangalore,3,40,Male,No,0,0,3968
Masters,2013,New Delhi,3,31,Male,No,2,1,4900
Bachelors,2015,Bangalore,3,36,Male,No,1,0,2880
Bachelors,2014,Bangalore,3,31,Male,No,5,0,4880
Bachelors,2015,Pune,3,22,Male,No,0,0,4920
Bachelors,2016,Bangalore,3,34,Female,No,0,0,4950
PHD,2018,New Delhi,3,38,Female,No,5,1,3900
Bachelors,2015,Bangalore,3,23,Male,Yes,1,0,4500
PHD,2017,Bangalore,3,27,Male,No,5,0,1905
Bachelors,2016,Bangalore,3,34,Male,No,1,0,4075
Bachelors,2012,Bangalore,3,39,Male,No,3,0,3500
Bachelors,2018,Bangalore,3,24,Male,Yes,2,1,6450
Bachelors,2015,Pune,3,37,Female,No,1,1,4032
PHD,2013,New Delhi,3,23,Male,No,1,0,4400
Bachelors,2018,Bangalore,3,36,Male,No,3,1,10360
Bachelors,2014,New Delhi,3,23,Male,No,1,0,3400
Bachelors,2012,Pune,3,31,Male,No,3,0,6360
Bachelors,2015,Bangalore,3,22,Male,No,0,0,6360
Bachelors,2015,Pune,2,24,Female,No,2,1,4500
Bachelors,2018,Pune,2,28,Female,No,4,1,2175
Bachelors,2014,Pune,3,33,Male,No,3,0,4360
Bachelors,2018,Bangalore,3,35,Female,No,2,1,7770
Bachelors,2012,New Delhi,3,30,Female,Yes,1,0,6650
Bachelors,2014,Bangalore,3,28,Female,No,3,0,2787
Bachelors,2015,Bangalore,3,22,Male,Yes,0,0,5500
Bachelors,2014,Bangalore,3,38,Male,No,3,0,5040
Bachelors,2014,Pune,3,39,Male,No,4,0,5850
PHD,2012,Bangalore,1,38,Male,No,5,0,2610
Bachelors,2014,Bangalore,3,22,Female,No,0,1,2953
Bachelors,2014,New Delhi,3,36,Female,No,5,0,2747
Bachelors,2015,Bangalore,3,27,Male,No,5,0,4410
Bachelors,2016,Pune,1,32,Male,No,2,0,4000
Bachelors,2017,New Delhi,2,39,Female,No,2,0,2325
Bachelors,2015,Pune,2,36,Male,No,5,0,4600
Bachelors,2018,Bangalore,3,34,Male,Yes,5,1,3640
Bachelors,2015,Bangalore,3,28,Male,No,1,0,5800
Bachelors,2018,Bangalore,3,36,Female,Yes,1,1,7000
PHD,2015,New Delhi,3,22,Female,No,0,0,4079
Bachelors,2014,New Delhi,1,28,Female,No,5,0,3520
Bachelors,2016,Pune,2,27,Female,No,5,1,2145
Bachelors,2014,Bangalore,1,39,Female,No,4,0,4500
Bachelors,2012,Bangalore,3,31,Male,No,0,0,8250
Bachelors,2013,Bangalore,3,26,Male,Yes,4,0,3450
Bachelors,2012,Bangalore,3,31,Male,No,3,0,4840
Bachelors,2015,Pune,2,33,Female,No,2,1,4080
Bachelors,2017,Pune,2,38,Female,No,1,1,4046
Bachelors,2014,Pune,3,38,Male,No,2,0,4632
Bachelors,2012,Pune,3,32,Male,No,3,0,5985
Bachelors,2014,Bangalore,3,26,Male,No,4,0,6060
Masters,2017,Pune,2,33,Female,No,2,0,3600
Bachelors,2015,Bangalore,3,34,Female,No,2,0,3680
Bachelors,2018,Pune,3,36,Male,Yes,1,1,4040
Bachelors,2014,Bangalore,3,27,Male,No,5,0,5600
Masters,2017,Pune,2,27,Male,No,5,0,5900
Bachelors,2017,New Delhi,2,40,Female,No,5,0,4992
Masters,2012,Bangalore,3,31,Female,No,4,0,4340
Bachelors,2014,Bangalore,3,22,Male,No,0,0,3000
Masters,2017,New Delhi,2,22,Male,No,0,1,4320
Bachelors,2016,New Delhi,3,26,Female,No,4,0,3630
Bachelors,2017,New Delhi,3,28,Female,No,1,1,3460
Bachelors,2014,Bangalore,3,38,Male,Yes,5,0,4400
Masters,2015,Pune,3,31,Male,No,0,0,10360
Bachelors,2016,Bangalore,3,24,Male,No,2,0,3400
Bachelors,2015,Pune,2,25,Male,No,3,1,6360
PHD,2013,Bangalore,3,26,Male,No,4,0,6360
Bachelors,2017,Bangalore,3,40,Male,No,1,0,4500
Bachelors,2018,Pune,2,34,Female,No,4,1,2175
Bachelors,2016,Bangalore,3,32,Male,No,0,0,4360
Bachelors,2014,Pune,3,37,Male,No,1,0,7770
Bachelors,2015,Bangalore,3,33,Male,No,3,1,6650
Bachelors,2016,Pune,3,27,Male,No,5,0,2787
Bachelors,2012,New Delhi,3,36,Male,No,3,0,5500
Bachelors,2013,Bangalore,3,30,Female,No,4,0,5040
Masters,2017,Pune,2,26,Female,No,4,0,5850
Bachelors,2012,Bangalore,3,23,Male,Yes,1,0,2610
Masters,2015,Pune,2,31,Female,No,2,0,2953
Bachelors,2013,Bangalore,3,22,Male,Yes,0,0,2747
Masters,2017,New Delhi,2,24,Female,No,2,1,4410
Bachelors,2016,Bangalore,3,37,Female,Yes,4,0,4000
Masters,2018,New Delhi,3,35,Male,No,2,1,2325
Bachelors,2013,Bangalore,3,22,Male,No,0,1,4600
Bachelors,2012,Pune,3,35,Male,No,5,0,3640
Bachelors,2014,New Delhi,3,30,Female,No,3,0,5800
Bachelors,2014,Bangalore,3,30,Male,No,0,0,7000
Bachelors,2014,Pune,3,29,Male,No,3,0,4079
Masters,2017,Bangalore,3,36,Male,No,4,1,3520
Bachelors,2014,Bangalore,3,37,Male,No,4,0,2145
Bachelors,2016,Pune,3,40,Male,No,2,0,4500
Bachelors,2015,Pune,2,26,Female,No,4,1,8250
Masters,2017,New Delhi,2,26,Female,No,4,0,3450
Bachelors,2017,Bangalore,3,38,Male,No,3,0,4840
Bachelors,2014,Bangalore,3,31,Male,No,3,1,4080
Bachelors,2014,Bangalore,3,22,Female,No,0,0,4046
Bachelors,2012,Pune,3,34,Male,No,0,0,4632
Bachelors,2015,New Delhi,3,31,Female,No,0,0,5985
Bachelors,2012,Bangalore,3,39,Female,No,3,0,6060
Masters,2018,New Delhi,3,33,Female,No,2,1,3600
Bachelors,2015,Bangalore,3,33,Male,No,4,0,3680
Bachelors,2012,Bangalore,3,38,Male,No,4,0,4040
Bachelors,2017,Pune,2,22,Female,No,0,1,5600
Bachelors,2014,Pune,2,32,Female,No,0,1,5900
Bachelors,2014,Pune,3,34,Male,No,5,0,4992
Bachelors,2014,Bangalore,1,31,Female,No,5,0,4340
Bachelors,2016,Bangalore,3,23,Male,No,1,0,3000
Bachelors,2013,Pune,2,39,Female,No,1,1,4320
Bachelors,2017,New Delhi,3,26,Male,No,4,0,3630
Bachelors,2013,Pune,2,33,Female,Yes,4,1,3460
Bachelors,2013,Bangalore,3,27,Female,No,5,0,4095
PHD,2018,New Delhi,3,24,Male,No,2,1,4120
Bachelors,2017,Bangalore,3,38,Male,No,1,0,5400
Bachelors,2017,Bangalore,3,27,Male,No,5,0,4770
Bachelors,2014,Bangalore,3,27,Female,No,5,0,6300
Bachelors,2015,Bangalore,3,23,Male,No,1,0,5800
Bachelors,2014,New Delhi,3,26,Female,No,4,0,3000
Bachelors,2016,Bangalore,3,31,Male,No,5,0,2970
Bachelors,2017,Bangalore,3,32,Female,No,3,0,6720
Bachelors,2015,Pune,2,36,Female,No,3,1,4646
Bachelors,2017,Bangalore,3,28,Male,No,0,0,12900
Bachelors,2017,New Delhi,2,31,Male,No,3,0,3420
Masters,2017,New Delhi,2,36,Female,No,3,0,4995
Bachelors,2014,Bangalore,3,24,Male,No,2,0,4350
Bachelors,2012,Bangalore,3,27,Male,No,5,1,4160
Bachelors,2017,Bangalore,3,28,Male,No,3,1,6040
Bachelors,2015,Pune,3,39,Female,No,2,1,6862
Bachelors,2013,Bangalore,3,23,Female,No,1,0,4815
Bachelors,2014,Bangalore,3,32,Male,No,1,0,7000
Masters,2013,New Delhi,3,33,Female,No,2,0,8100
Bachelors,2017,New Delhi,3,39,Female,No,4,0,3420
Masters,2017,Bangalore,2,24,Female,No,2,0,9166
Bachelors,2016,Pune,3,33,Male,No,2,0,6321
Bachelors,2016,Pune,2,29,Female,No,4,1,10240
Masters,2017,Pune,3,24,Female,No,2,1,6440
Masters,2015,Pune,3,27,Female,No,5,1,5170
Masters,2013,New Delhi,2,35,Female,No,2,1,6000
Bachelors,2015,Pune,2,28,Female,No,2,1,3630
Bachelors,2016,Bangalore,3,22,Male,No,0,0,9667
Bachelors,2013,Bangalore,3,39,Male,No,5,1,5400
Bachelors,2014,Bangalore,3,36,Female,No,3,1,4320
Bachelors,2017,New Delhi,2,40,Female,No,3,0,3745
Bachelors,2012,New Delhi,3,35,Female,No,5,0,4160
Bachelors,2016,Bangalore,3,33,Male,No,4,0,3880
PHD,2018,Bangalore,3,33,Male,No,2,1,5680
Bachelors,2012,Bangalore,3,23,Male,No,1,0,2870
Bachelors,2014,Bangalore,3,28,Male,No,2,1,5010
Bachelors,2016,Bangalore,3,27,Male,No,5,0,4510
Bachelors,2017,Bangalore,3,26,Female,No,4,0,4000
Bachelors,2014,Bangalore,3,33,Male,No,3,0,3840
Bachelors,2016,Bangalore,3,35,Male,No,3,0,3760
Bachelors,2013,Bangalore,3,33,Male,No,3,1,3640
Bachelors,2013,Pune,3,36,Female,No,0,1,2550
Bachelors,2015,New Delhi,3,26,Male,No,4,0,5320
Bachelors,2012,Bangalore,3,26,Male,No,4,0,5360
Bachelors,2014,Bangalore,3,39,Female,No,5,0,3520
Bachelors,2013,Bangalore,3,28,Male,No,5,0,8400
Bachelors,2018,Bangalore,3,24,Male,No,2,1,4100
Bachelors,2012,Bangalore,3,36,Female,No,4,0,4990
Bachelors,2016,Bangalore,3,33,Male,No,0,0,3510
Bachelors,2013,Pune,1,33,Female,No,0,1,3450
Masters,2017,Pune,2,30,Male,Yes,2,1,9860
Masters,2012,New Delhi,3,27,Male,No,5,1,3520
Bachelors,2015,Bangalore,3,33,Male,Yes,4,0,4510
Bachelors,2016,Pune,2,35,Female,No,4,1,5885
Bachelors,2014,Pune,2,40,Female,No,0,1,4000
Bachelors,2017,Pune,2,25,Male,No,3,0,8250
Bachelors,2014,Bangalore,3,38,Male,No,2,0,4040
Bachelors,2017,New Delhi,2,40,Male,No,5,0,6360
Bachelors,2014,Bangalore,3,29,Male,Yes,0,0,3162
Bachelors,2012,Bangalore,3,27,Male,No,5,0,3510
Bachelors,2015,Bangalore,3,40,Male,No,4,0,3750
Masters,2017,New Delhi,2,25,Female,No,3,1,3968
Bachelors,2016,Pune,2,39,Female,No,3,1,4900
Bachelors,2017,New Delhi,2,22,Male,No,0,1,2880
PHD,2015,Pune,2,35,Female,No,0,0,4880
Bachelors,2012,Bangalore,3,25,Male,No,3,0,4920
Bachelors,2014,New Delhi,2,25,Female,No,3,1,4950
Bachelors,2015,Bangalore,3,29,Female,No,1,0,3900
Masters,2017,New Delhi,1,37,Male,No,0,0,4500
Bachelors,2014,Bangalore,3,35,Male,No,1,0,1905
Bachelors,2012,Bangalore,3,26,Male,No,4,0,4075
Masters,2018,New Delhi,3,26,Male,No,4,1,3500
Bachelors,2013,Bangalore,3,24,Male,No,2,0,6450
Bachelors,2014,Bangalore,3,31,Male,No,0,0,4032
Bachelors,2014,Bangalore,3,34,Male,No,5,0,4400
Masters,2018,New Delhi,3,27,Female,Yes,5,1,10360
Bachelors,2016,Pune,3,35,Male,No,1,0,3400
Bachelors,2017,Pune,3,27,Male,No,5,0,6360
Masters,2017,New Delhi,3,34,Male,No,1,1,6360
Bachelors,2018,Bangalore,3,40,Female,No,4,1,4500
Bachelors,2012,Pune,3,39,Male,No,4,0,2175
Bachelors,2013,Pune,1,39,Female,Yes,0,1,4360
Bachelors,2015,Bangalore,3,22,Male,No,0,1,7770
Masters,2017,Pune,2,33,Male,Yes,2,0,6650
Bachelors,2014,Bangalore,3,39,Male,No,0,0,2787
Bachelors,2017,Bangalore,3,39,Male,No,3,0,5500
Bachelors,2017,Bangalore,3,40,Female,No,3,0,5040
Bachelors,2014,Bangalore,3,38,Female,No,1,0,5850
Bachelors,2018,New Delhi,3,36,Female,Yes,2,1,2610
Bachelors,2013,Pune,2,37,Male,Yes,5,0,2953
Bachelors,2017,Pune,2,33,Female,No,2,1,2747
Bachelors,2013,Bangalore,3,37,Female,No,2,1,4410
Bachelors,2013,Pune,3,34,Male,No,5,0,4000
Bachelors,2015,Bangalore,3,28,Male,No,2,0,2325
Bachelors,2018,Bangalore,3,31,Male,Yes,0,1,4600
Masters,2012,New Delhi,3,37,Male,No,4,0,3640
Bachelors,2018,Pune,3,26,Male,No,4,1,5800
Masters,2014,New Delhi,3,34,Female,No,1,1,7000
Bachelors,2015,Pune,3,39,Male,No,1,0,4079
Bachelors,2017,Pune,2,23,Female,No,1,1,3520
Bachelors,2013,Bangalore,3,35,Female,No,4,0,2145
Bachelors,2015,Pune,3,25,Male,No,3,0,4500
Bachelors,2013,Pune,2,38,Male,No,0,1,8250
Masters,2017,New Delhi,1,23,Male,No,1,0,3450
Masters,2017,New Delhi,3,26,Male,No,4,1,4840
Masters,2018,New Delhi,3,33,Female,No,2,1,4080
Bachelors,2015,Pune,2,37,Female,No,4,1,4046
Bachelors,2013,Bangalore,3,35,Male,No,5,0,4632
Bachelors,2013,Bangalore,3,23,Female,Yes,1,0,5985
Bachelors,2013,Pune,3,31,Male,No,2,0,6060
Bachelors,2017,Bangalore,3,24,Male,Yes,2,0,3600
Bachelors,2015,Bangalore,3,28,Male,No,3,0,3680
Bachelors,2013,Pune,2,37,Female,No,0,1,4040
Bachelors,2012,Bangalore,3,36,Female,No,1,0,5600
Bachelors,2015,Bangalore,3,28,Male,No,1,1,5900
Bachelors,2017,New Delhi,2,30,Male,No,5,0,4992
Bachelors,2014,Bangalore,3,26,Male,No,4,0,4340
Masters,2015,Pune,2,29,Female,No,1,0,3000
Masters,2018,New Delhi,3,39,Female,No,2,1,4320
Bachelors,2013,Pune,2,36,Male,No,4,0,3630
Bachelors,2015,Pune,3,36,Male,No,3,0,3460
Bachelors,2012,Bangalore,3,22,Male,No,0,1,7420
Masters,2017,New Delhi,3,31,Male,No,2,0,8960
PHD,2017,New Delhi,3,29,Male,No,3,0,9960
Bachelors,2014,Pune,3,37,Female,No,4,1,7500
Bachelors,2012,Bangalore,3,24,Male,No,2,0,7420
Bachelors,2015,Pune,2,28,Female,Yes,2,1,7500
PHD,2016,New Delhi,3,22,Male,No,0,0,8580
Bachelors,2015,Bangalore,3,31,Male,No,2,1,16200
Bachelors,2013,Pune,2,28,Female,No,3,1,8100
Bachelors,2014,Bangalore,3,22,Female,No,0,0,5750
Bachelors,2016,Bangalore,3,23,Male,No,1,0,13200
Bachelors,2016,New Delhi,1,25,Female,Yes,3,0,6000
Bachelors,2013,Pune,1,23,Female,No,1,1,6550
Bachelors,2017,New Delhi,2,26,Female,No,4,0,3500
Bachelors,2015,Pune,2,22,Female,No,0,1,7800
Bachelors,2015,Bangalore,3,38,Female,No,2,0,6000
Bachelors,2017,Bangalore,3,25,Female,No,3,0,6600
Bachelors,2017,New Delhi,3,37,Female,No,1,1,8500
PHD,2012,New Delhi,3,30,Male,No,4,0,4600
Bachelors,2012,Bangalore,3,35,Female,No,2,0,6420
PHD,2014,Bangalore,3,23,Male,No,1,0,4320
Masters,2017,New Delhi,2,25,Female,No,3,0,7155
Bachelors,2015,Bangalore,3,39,Female,No,0,0,8050
PHD,2013,Pune,1,32,Female,No,0,1,4560
Bachelors,2015,Pune,3,28,Female,No,1,1,8800
Bachelors,2015,New Delhi,3,23,Female,No,1,0,6540
PHD,2014,Bangalore,1,34,Female,No,3,0,6000
Bachelors,2014,Bangalore,1,36,Female,No,1,0,8875
